2024-06-30 23:54:58,209 - INFO - Configuration:
{
    "task": "2",
    "topic": "ft_balanced_best_mix_fusion",
    "fusion": true,
    "feature_save_dir": "",
    "number_gpus": "1",
    "modalities": [
        "rgb",
        "ir",
        "depth",
        "skeleton"
    ],
    "encoder_model": "MIX",
    "modalities_encoders": {
        "rgb": "CLIP-VIP",
        "ir": "OMNIVORE",
        "depth": "OMNIVORE",
        "skeleton": "CLIP-VIP"
    },
    "dataset": "DAA",
    "split": "1",
    "num_classes": 34,
    "in_features": 512,
    "full_train_classifiers": false,
    "epochs": 500,
    "res_cktp": false,
    "mixed_frames": false,
    "augs": true,
    "cktp_dir": "/home/bas06400/Thesis/VIP/src/align_checkpoints",
    "aligned_model": "checkpoint_rgb_ir_depth_skeleton_MIX_DAA_1_20240629_004303.pth",
    "learning_rate": 1e-05,
    "temperature": 0.1,
    "num_workers": 10,
    "data_list": "/home/bas06400/Thesis/rgb_ir_dataset.txt",
    "data_root": "/net/polaris/storage/deeplearning/ntu",
    "batch_size": 32,
    "random_sample": false,
    "pin_memory": true,
    "clip_config": "openai/clip-vit-base-patch16",
    "clip_weights": "openai/clip-vit-base-patch16",
    "clip_vision_additional_config": {
        "type": "ViP",
        "temporal_size": 12,
        "if_use_temporal_embed": true,
        "logit_scale_init_value": 4.6,
        "add_cls_num": 3
    },
    "e2e_weights_path": "/home/bas06400/Thesis/pretrain_clipvip_base_16.pt"
}
2024-06-30 23:54:58,376 - INFO - Applying Augmentations
2024-06-30 23:54:58,380 - INFO - Applying Augmentations
2024-06-30 23:54:58,385 - INFO - Applying Augmentations
2024-06-30 23:54:58,386 - INFO - Training classifiers...
2024-06-30 23:54:58,437 - INFO - Training on the following GPUs [0]
2024-06-30 23:55:00,504 - INFO - Using depth mode summed_rgb_d_tokens
2024-06-30 23:55:02,005 - INFO - Using depth mode summed_rgb_d_tokens
2024-07-01 02:07:51,752 - INFO - Epoch 47, Train - all - Loss: 0.0068, Accuracy: 0.9985, Balanced Accuracy: 0.9985
2024-07-01 02:07:51,885 - INFO - Epoch 47, Val - all - Loss: 1.5360, Accuracy: 0.8137, Balanced Accuracy: 0.6398
2024-07-01 02:08:09,749 - INFO - Epoch 48, Train - all - Loss: 0.0061, Accuracy: 0.9985, Balanced Accuracy: 0.9985
2024-07-01 02:08:09,822 - INFO - Epoch 48, Val - all - Loss: 1.5526, Accuracy: 0.8144, Balanced Accuracy: 0.6390
2024-07-01 02:08:28,333 - INFO - Epoch 49, Train - all - Loss: 0.0060, Accuracy: 0.9986, Balanced Accuracy: 0.9986
2024-07-01 02:08:28,416 - INFO - Epoch 49, Val - all - Loss: 1.5629, Accuracy: 0.8130, Balanced Accuracy: 0.6394
2024-07-01 02:08:44,360 - INFO - Epoch 50, Train - all - Loss: 0.0053, Accuracy: 0.9988, Balanced Accuracy: 0.9988
2024-07-01 02:08:44,430 - INFO - Epoch 50, Val - all - Loss: 1.5902, Accuracy: 0.8123, Balanced Accuracy: 0.6328
2024-07-01 02:09:03,794 - INFO - Epoch 51, Train - all - Loss: 0.0068, Accuracy: 0.9984, Balanced Accuracy: 0.9984
2024-07-01 02:09:03,886 - INFO - Epoch 51, Val - all - Loss: 1.5892, Accuracy: 0.8173, Balanced Accuracy: 0.6429
2024-07-01 02:09:22,366 - INFO - Epoch 52, Train - all - Loss: 0.0049, Accuracy: 0.9988, Balanced Accuracy: 0.9988
2024-07-01 02:09:22,438 - INFO - Epoch 52, Val - all - Loss: 1.5885, Accuracy: 0.8159, Balanced Accuracy: 0.6333
2024-07-01 02:09:40,164 - INFO - Epoch 53, Train - all - Loss: 0.0057, Accuracy: 0.9986, Balanced Accuracy: 0.9986
2024-07-01 02:09:40,221 - INFO - Epoch 53, Val - all - Loss: 1.6330, Accuracy: 0.8116, Balanced Accuracy: 0.6326
2024-07-01 02:09:57,048 - INFO - Epoch 54, Train - all - Loss: 0.0046, Accuracy: 0.9989, Balanced Accuracy: 0.9989
2024-07-01 02:09:57,119 - INFO - Epoch 54, Val - all - Loss: 1.6412, Accuracy: 0.8101, Balanced Accuracy: 0.6341
2024-07-01 02:10:14,599 - INFO - Epoch 55, Train - all - Loss: 0.0049, Accuracy: 0.9988, Balanced Accuracy: 0.9988
2024-07-01 02:10:14,682 - INFO - Epoch 55, Val - all - Loss: 1.6519, Accuracy: 0.8123, Balanced Accuracy: 0.6326
2024-07-01 02:10:31,879 - INFO - Epoch 56, Train - all - Loss: 0.0050, Accuracy: 0.9987, Balanced Accuracy: 0.9987
2024-07-01 02:10:31,978 - INFO - Epoch 56, Val - all - Loss: 1.6702, Accuracy: 0.8123, Balanced Accuracy: 0.6340
2024-07-01 02:10:50,089 - INFO - Epoch 57, Train - all - Loss: 0.0045, Accuracy: 0.9990, Balanced Accuracy: 0.9990
2024-07-01 02:10:50,161 - INFO - Epoch 57, Val - all - Loss: 1.6891, Accuracy: 0.8137, Balanced Accuracy: 0.6353
2024-07-01 02:11:06,554 - INFO - Epoch 58, Train - all - Loss: 0.0046, Accuracy: 0.9989, Balanced Accuracy: 0.9989
2024-07-01 02:11:06,614 - INFO - Epoch 58, Val - all - Loss: 1.6858, Accuracy: 0.8123, Balanced Accuracy: 0.6351
